date,time,state,city,latitude,longitude,temperature_2m,relativehumidity_2m,rain,windspeed_10m,weathercode,description
2025-03-20,07:00:00,Pulau Pinang,Bukit Mertajam,5.3631,100.4667,25.7,91,0.0,3.2,3,Clouds generally forming or developing
2025-03-20,07:00:00,Pulau Pinang,Butterworth,5.3992,100.3639,27.7,78,0.0,5.8,3,Clouds generally forming or developing
2025-03-20,06:00:00,Johor,Kluang,2.0336,103.3194,23.8,98,1.7,2.9,95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation"
2025-03-20,06:00:00,Terengganu,Cukai,4.2332,103.4479,25.4,87,0.0,13.1,80,"Rain shower(s), slight"
2025-03-20,06:00:00,Pulau Pinang,George Town,5.4145,100.3292,27.8,79,0.0,4.4,3,Clouds generally forming or developing
2025-03-20,06:00:00,Selangor,Klang,3.0333,101.45,25.0,93,0.0,2.1,80,"Rain shower(s), slight"
2025-03-20,06:00:00,Sarawak,Sibu,2.3,111.8167,24.6,97,1.3,1.5,61,"Rain, not freezing, continuous slight at time of observation"
2025-03-20,06:00:00,Labuan,Labuan,5.2803,115.2475,25.7,96,0.0,8.4,3,Clouds generally forming or developing
2025-03-20,06:00:00,Sabah,Kota Kinabalu,5.975,116.0725,26.5,92,0.0,4.6,3,Clouds generally forming or developing
2025-03-20,06:00:00,Terengganu,Kuala Terengganu,5.3303,103.1408,24.2,90,0.0,2.0,3,Clouds generally forming or developing
2025-03-20,06:00:00,Selangor,Petaling Jaya,3.1073,101.6067,25.1,93,0.0,1.8,3,Clouds generally forming or developing
2025-03-20,06:00:00,Pulau Pinang,Butterworth,5.3992,100.3639,27.8,79,0.0,4.4,3,Clouds generally forming or developing
2025-03-20,06:00:00,Putrajaya,Putrajaya,2.93,101.69,24.4,96,0.1,2.5,80,"Rain shower(s), slight"
2025-03-20,06:00:00,Selangor,Shah Alam,3.0833,101.5333,25.1,93,0.0,1.8,3,Clouds generally forming or developing
2025-03-20,06:00:00,Sabah,Sandakan,5.8388,118.1173,25.1,96,0.0,1.1,95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation"
2025-03-20,06:00:00,Pahang,Kuala Lipis,4.184,102.042,24.9,81,0.0,0.8,3,Clouds generally forming or developing
2025-03-20,06:00:00,Sarawak,Kuching,1.5397,110.3542,24.2,97,1.4,6.2,61,"Rain, not freezing, continuous slight at time of observation"
2025-03-20,06:00:00,Kedah,Sungai Petani,5.65,100.48,24.5,79,0.0,2.8,3,Clouds generally forming or developing
2025-03-20,06:00:00,Johor,Muar,2.05,102.56,24.7,95,1.1,3.7,61,"Rain, not freezing, continuous slight at time of observation"
2025-03-20,06:00:00,Kelantan,Kota Bharu,6.1333,102.25,25.5,83,0.0,5.1,3,Clouds generally forming or developing
2025-03-20,06:00:00,Negeri Sembilan,Seremban,2.7297,101.9381,24.5,95,0.1,1.3,80,"Rain shower(s), slight"
2025-03-20,06:00:00,Perak,Taiping,4.85,100.7333,26.0,92,0.0,5.4,3,Clouds generally forming or developing
2025-03-20,06:00:00,Pahang,Kuantan,3.8167,103.3333,25.4,87,0.0,15.1,80,"Rain shower(s), slight"
2025-03-20,06:00:00,Perlis,Kangar,6.4333,100.2,25.0,84,0.0,4.7,3,Clouds generally forming or developing
2025-03-20,06:00:00,Johor,Batu Pahat,1.85,102.93,24.3,96,1.1,2.4,61,"Rain, not freezing, continuous slight at time of observation"
2025-03-20,06:00:00,Perak,Teluk Intan,4.0259,101.0213,24.6,91,0.0,4.7,3,Clouds generally forming or developing
2025-03-20,06:00:00,Kedah,Alor Setar,6.1167,100.3667,24.7,79,0.0,3.5,3,Clouds generally forming or developing
2025-03-20,06:00:00,Kuala Lumpur,Kuala Lumpur,3.1478,101.6953,25.2,90,0.0,2.6,3,Clouds generally forming or developing
2025-03-20,06:00:00,Sarawak,Miri,4.4028,113.9933,25.9,93,0.0,12.2,3,Clouds generally forming or developing
2025-03-20,06:00:00,Perak,Ipoh,4.6,101.07,24.0,90,0.0,3.2,2,State of sky on the whole unchanged
2025-03-20,06:00:00,Sabah,Tawau,4.2448,117.8911,26.0,93,0.0,7.6,95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation"
2025-03-20,06:00:00,Johor,Johor Bahru,1.4556,103.7611,24.0,97,2.7,8.8,63,"Rain, not freezing, continuous moderate at time of observation"
2025-03-20,06:00:00,Sarawak,Bintulu,3.17,113.03,25.2,95,0.1,6.8,95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation"
2025-03-20,06:00:00,Pulau Pinang,Bukit Mertajam,5.3631,100.4667,26.1,90,0.0,2.9,3,Clouds generally forming or developing
2025-03-20,05:00:00,Sarawak,Kuching,1.5397,110.3542,24.4,97,0.7,5.2,80,"Rain shower(s), slight"
2025-03-20,05:00:00,Kelantan,Kota Bharu,6.1333,102.25,25.5,83,0.0,3.5,3,Clouds generally forming or developing
2025-03-20,05:00:00,Pahang,Kuala Lipis,4.184,102.042,25.0,81,0.0,1.1,2,State of sky on the whole unchanged
2025-03-20,05:00:00,Kuala Lumpur,Kuala Lumpur,3.1478,101.6953,25.2,92,0.0,2.6,3,Clouds generally forming or developing
2025-03-20,05:00:00,Sabah,Kota Kinabalu,5.975,116.0725,26.5,92,0.0,4.9,3,Clouds generally forming or developing
2025-03-20,05:00:00,Terengganu,Kuala Terengganu,5.3303,103.1408,24.2,91,0.0,2.2,3,Clouds generally forming or developing
2025-03-20,05:00:00,Labuan,Labuan,5.2803,115.2475,25.7,95,0.0,8.3,3,Clouds generally forming or developing
2025-03-20,05:00:00,Sarawak,Miri,4.4028,113.9933,26.0,93,0.0,12.1,80,"Rain shower(s), slight"
2025-03-20,05:00:00,Pulau Pinang,Butterworth,5.3992,100.3639,27.9,80,0.0,3.6,3,Clouds generally forming or developing
2025-03-20,05:00:00,Kedah,Alor Setar,6.1167,100.3667,25.0,77,0.0,3.4,3,Clouds generally forming or developing
2025-03-20,05:00:00,Pahang,Kuantan,3.8167,103.3333,25.5,87,0.0,13.5,80,"Rain shower(s), slight"
2025-03-20,05:00:00,Terengganu,Cukai,4.2332,103.4479,25.5,86,0.0,13.7,3,Clouds generally forming or developing
2025-03-20,05:00:00,Selangor,Shah Alam,3.0833,101.5333,25.1,93,0.0,1.9,80,"Rain shower(s), slight"
2025-03-20,05:00:00,Johor,Johor Bahru,1.4556,103.7611,24.0,97,2.3,8.3,63,"Rain, not freezing, continuous moderate at time of observation"
2025-03-20,05:00:00,Sabah,Sandakan,5.8388,118.1173,25.1,96,0.0,2.1,95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation"
2025-03-20,05:00:00,Selangor,Petaling Jaya,3.1073,101.6067,25.1,93,0.0,1.9,80,"Rain shower(s), slight"
2025-03-20,05:00:00,Johor,Muar,2.05,102.56,24.8,95,0.7,6.5,61,"Rain, not freezing, continuous slight at time of observation"
2025-03-20,05:00:00,Kedah,Sungai Petani,5.65,100.48,24.9,77,0.0,2.9,3,Clouds generally forming or developing
2025-03-20,05:00:00,Sarawak,Bintulu,3.17,113.03,25.5,94,0.0,5.5,95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation"
2025-03-20,05:00:00,Johor,Kluang,2.0336,103.3194,23.8,98,0.4,2.1,61,"Rain, not freezing, continuous slight at time of observation"
2025-03-20,05:00:00,Perak,Taiping,4.85,100.7333,26.3,88,0.0,4.3,3,Clouds generally forming or developing
2025-03-20,05:00:00,Perak,Ipoh,4.6,101.07,24.2,92,0.0,3.2,2,State of sky on the whole unchanged
2025-03-20,05:00:00,Johor,Batu Pahat,1.85,102.93,24.3,96,2.3,3.1,61,"Rain, not freezing, continuous slight at time of observation"
2025-03-20,05:00:00,Pulau Pinang,George Town,5.4145,100.3292,27.8,80,0.0,3.6,3,Clouds generally forming or developing
2025-03-20,05:00:00,Selangor,Klang,3.0333,101.45,25.2,94,0.0,1.1,80,"Rain shower(s), slight"
2025-03-20,05:00:00,Sarawak,Sibu,2.3,111.8167,24.6,98,2.3,1.9,63,"Rain, not freezing, continuous moderate at time of observation"
2025-03-20,05:00:00,Perak,Teluk Intan,4.0259,101.0213,24.7,91,0.0,4.7,3,Clouds generally forming or developing
2025-03-20,05:00:00,Putrajaya,Putrajaya,2.93,101.69,24.7,96,0.0,1.9,80,"Rain shower(s), slight"
2025-03-20,05:00:00,Perlis,Kangar,6.4333,100.2,25.2,83,0.0,4.0,3,Clouds generally forming or developing
2025-03-20,05:00:00,Negeri Sembilan,Seremban,2.7297,101.9381,24.7,96,0.0,2.5,80,"Rain shower(s), slight"
2025-03-20,05:00:00,Sabah,Tawau,4.2448,117.8911,26.2,91,0.0,6.8,95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation"
2025-03-20,05:00:00,Pulau Pinang,Bukit Mertajam,5.3631,100.4667,26.5,89,0.0,2.9,3,Clouds generally forming or developing
2025-03-20,04:00:00,Johor,Muar,2.05,102.56,25.0,96,1.0,4.6,61,"Rain, not freezing, continuous slight at time of observation"
2025-03-20,04:00:00,Pulau Pinang,Bukit Mertajam,5.3631,100.4667,27.0,86,0.0,1.8,3,Clouds generally forming or developing
2025-03-20,04:00:00,Sarawak,Kuching,1.5397,110.3542,24.5,97,0.4,4.3,95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation"
2025-03-20,04:00:00,Johor,Kluang,2.0336,103.3194,23.7,98,1.2,1.6,61,"Rain, not freezing, continuous slight at time of observation"
2025-03-20,04:00:00,Perlis,Kangar,6.4333,100.2,25.5,81,0.0,4.0,3,Clouds generally forming or developing
2025-03-20,04:00:00,Terengganu,Cukai,4.2332,103.4479,25.5,87,0.0,14.0,3,Clouds generally forming or developing
2025-03-20,04:00:00,Kelantan,Kota Bharu,6.1333,102.25,25.5,84,0.0,3.7,3,Clouds generally forming or developing
2025-03-20,04:00:00,Kuala Lumpur,Kuala Lumpur,3.1478,101.6953,25.2,92,0.0,3.3,3,Clouds generally forming or developing
2025-03-20,04:00:00,Perak,Teluk Intan,4.0259,101.0213,24.9,91,0.0,2.2,3,Clouds generally forming or developing
2025-03-20,04:00:00,Sabah,Sandakan,5.8388,118.1173,25.1,96,0.0,1.5,95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation"
2025-03-20,04:00:00,Pahang,Kuantan,3.8167,103.3333,25.6,87,0.0,13.3,3,Clouds generally forming or developing
2025-03-20,04:00:00,Putrajaya,Putrajaya,2.93,101.69,24.9,96,0.0,1.5,80,"Rain shower(s), slight"
2025-03-20,04:00:00,Pulau Pinang,George Town,5.4145,100.3292,27.9,80,0.0,2.4,3,Clouds generally forming or developing
2025-03-20,04:00:00,Johor,Batu Pahat,1.85,102.93,24.4,96,1.3,4.7,61,"Rain, not freezing, continuous slight at time of observation"
2025-03-20,04:00:00,Negeri Sembilan,Seremban,2.7297,101.9381,24.8,97,0.0,2.3,45,"Fog or ice fog, sky invisible no appreciable change during the preceding hour"
2025-03-20,04:00:00,Pulau Pinang,Butterworth,5.3992,100.3639,28.0,80,0.0,2.4,3,Clouds generally forming or developing
2025-03-20,04:00:00,Pahang,Kuala Lipis,4.184,102.042,25.3,80,0.0,0.0,3,Clouds generally forming or developing
2025-03-20,04:00:00,Selangor,Shah Alam,3.0833,101.5333,25.3,93,0.0,2.4,80,"Rain shower(s), slight"
2025-03-20,04:00:00,Johor,Johor Bahru,1.4556,103.7611,24.0,96,2.1,8.4,63,"Rain, not freezing, continuous moderate at time of observation"
2025-03-20,04:00:00,Labuan,Labuan,5.2803,115.2475,25.7,95,0.0,9.3,3,Clouds generally forming or developing
2025-03-20,04:00:00,Sabah,Tawau,4.2448,117.8911,26.4,89,0.0,5.8,95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation"
2025-03-20,04:00:00,Sarawak,Sibu,2.3,111.8167,24.8,98,2.8,2.2,63,"Rain, not freezing, continuous moderate at time of observation"
2025-03-20,04:00:00,Selangor,Klang,3.0333,101.45,25.4,94,0.0,1.3,80,"Rain shower(s), slight"
2025-03-20,04:00:00,Terengganu,Kuala Terengganu,5.3303,103.1408,24.3,91,0.0,2.6,3,Clouds generally forming or developing
2025-03-20,04:00:00,Kedah,Alor Setar,6.1167,100.3667,25.3,75,0.0,3.5,3,Clouds generally forming or developing
2025-03-20,04:00:00,Perak,Ipoh,4.6,101.07,24.4,91,0.0,2.2,3,Clouds generally forming or developing
2025-03-20,04:00:00,Sarawak,Miri,4.4028,113.9933,26.0,92,0.0,15.8,95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation"
2025-03-20,04:00:00,Selangor,Petaling Jaya,3.1073,101.6067,25.3,93,0.0,2.4,80,"Rain shower(s), slight"
2025-03-20,04:00:00,Sabah,Kota Kinabalu,5.975,116.0725,26.5,91,0.0,4.9,80,"Rain shower(s), slight"
2025-03-20,04:00:00,Kedah,Sungai Petani,5.65,100.48,25.4,76,0.0,2.9,3,Clouds generally forming or developing
2025-03-20,04:00:00,Perak,Taiping,4.85,100.7333,26.8,83,0.0,3.0,3,Clouds generally forming or developing
2025-03-20,04:00:00,Sarawak,Bintulu,3.17,113.03,25.9,92,0.0,3.4,95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation"
2025-03-20,03:00:00,Kuala Lumpur,Kuala Lumpur,3.1478,101.6953,25.2,91,0.0,4.3,80,"Rain shower(s), slight"
2025-03-20,03:00:00,Perak,Taiping,4.85,100.7333,26.9,84,0.0,0.8,3,Clouds generally forming or developing
2025-03-20,03:00:00,Pahang,Kuantan,3.8167,103.3333,25.7,87,0.0,14.1,3,Clouds generally forming or developing
2025-03-20,03:00:00,Putrajaya,Putrajaya,2.93,101.69,25.2,95,0.0,1.8,80,"Rain shower(s), slight"
2025-03-20,03:00:00,Selangor,Klang,3.0333,101.45,25.4,94,0.0,2.6,3,Clouds generally forming or developing
2025-03-20,03:00:00,Pulau Pinang,George Town,5.4145,100.3292,28.1,79,0.0,3.4,3,Clouds generally forming or developing
2025-03-20,03:00:00,Johor,Batu Pahat,1.85,102.93,24.4,97,1.5,2.6,61,"Rain, not freezing, continuous slight at time of observation"
2025-03-20,03:00:00,Labuan,Labuan,5.2803,115.2475,25.8,95,0.0,10.1,3,Clouds generally forming or developing
2025-03-20,03:00:00,Negeri Sembilan,Seremban,2.7297,101.9381,25.0,96,0.0,2.4,45,"Fog or ice fog, sky invisible no appreciable change during the preceding hour"
2025-03-20,03:00:00,Sarawak,Bintulu,3.17,113.03,26.2,90,0.0,2.5,95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation"
2025-03-20,03:00:00,Selangor,Petaling Jaya,3.1073,101.6067,25.7,92,0.0,0.0,3,Clouds generally forming or developing
2025-03-20,03:00:00,Sarawak,Miri,4.4028,113.9933,26.1,93,0.0,16.6,3,Clouds generally forming or developing
2025-03-20,03:00:00,Sabah,Sandakan,5.8388,118.1173,25.2,97,0.0,2.9,95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation"
2025-03-20,03:00:00,Pulau Pinang,Butterworth,5.3992,100.3639,28.1,79,0.0,3.4,3,Clouds generally forming or developing
2025-03-20,03:00:00,Perak,Teluk Intan,4.0259,101.0213,24.9,91,0.0,1.9,3,Clouds generally forming or developing
2025-03-20,03:00:00,Kedah,Alor Setar,6.1167,100.3667,25.6,74,0.0,3.7,3,Clouds generally forming or developing
2025-03-20,03:00:00,Selangor,Shah Alam,3.0833,101.5333,25.7,92,0.0,0.0,3,Clouds generally forming or developing
2025-03-20,03:00:00,Pahang,Kuala Lipis,4.184,102.042,25.5,80,0.0,1.1,3,Clouds generally forming or developing
2025-03-20,03:00:00,Johor,Kluang,2.0336,103.3194,23.8,98,0.7,0.7,61,"Rain, not freezing, continuous slight at time of observation"
2025-03-20,03:00:00,Sarawak,Kuching,1.5397,110.3542,24.8,96,0.3,3.3,95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation"
2025-03-20,03:00:00,Kedah,Sungai Petani,5.65,100.48,25.8,75,0.0,2.8,3,Clouds generally forming or developing
2025-03-20,03:00:00,Pulau Pinang,Bukit Mertajam,5.3631,100.4667,27.3,85,0.0,2.3,3,Clouds generally forming or developing
2025-03-20,03:00:00,Sabah,Kota Kinabalu,5.975,116.0725,26.6,92,0.0,6.4,80,"Rain shower(s), slight"
2025-03-20,03:00:00,Johor,Johor Bahru,1.4556,103.7611,24.0,97,2.0,6.6,63,"Rain, not freezing, continuous moderate at time of observation"
2025-03-20,03:00:00,Perlis,Kangar,6.4333,100.2,25.8,79,0.0,4.0,3,Clouds generally forming or developing
2025-03-20,03:00:00,Terengganu,Cukai,4.2332,103.4479,25.5,87,0.0,13.0,3,Clouds generally forming or developing
2025-03-20,03:00:00,Terengganu,Kuala Terengganu,5.3303,103.1408,24.4,90,0.0,2.7,3,Clouds generally forming or developing
2025-03-20,03:00:00,Kelantan,Kota Bharu,6.1333,102.25,25.6,84,0.0,3.3,3,Clouds generally forming or developing
2025-03-20,03:00:00,Sabah,Tawau,4.2448,117.8911,26.6,89,0.0,4.8,95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation"
2025-03-20,03:00:00,Sarawak,Sibu,2.3,111.8167,24.8,98,2.8,0.4,63,"Rain, not freezing, continuous moderate at time of observation"
2025-03-20,03:00:00,Johor,Muar,2.05,102.56,25.1,95,0.1,6.0,61,"Rain, not freezing, continuous slight at time of observation"
2025-03-20,03:00:00,Perak,Ipoh,4.6,101.07,24.8,89,0.0,2.0,3,Clouds generally forming or developing
2025-03-20,02:00:00,Kuala Lumpur,Kuala Lumpur,3.1478,101.6953,25.7,89,0.0,4.0,3,Clouds generally forming or developing
2025-03-20,02:00:00,Selangor,Klang,3.0333,101.45,25.8,92,0.0,3.3,3,Clouds generally forming or developing
2025-03-20,02:00:00,Pulau Pinang,George Town,5.4145,100.3292,28.3,78,0.0,4.9,3,Clouds generally forming or developing
2025-03-20,02:00:00,Pulau Pinang,Butterworth,5.3992,100.3639,28.4,78,0.0,4.9,3,Clouds generally forming or developing
2025-03-20,02:00:00,Sarawak,Bintulu,3.17,113.03,26.3,90,0.0,4.1,81,"Rain shower(s), moderate or heavy"
2025-03-20,02:00:00,Pahang,Kuala Lipis,4.184,102.042,25.8,79,0.0,0.7,3,Clouds generally forming or developing
2025-03-20,02:00:00,Sabah,Sandakan,5.8388,118.1173,25.2,97,0.0,3.3,95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation"
2025-03-20,02:00:00,Perak,Ipoh,4.6,101.07,25.0,88,0.0,0.4,3,Clouds generally forming or developing
2025-03-20,02:00:00,Perlis,Kangar,6.4333,100.2,26.2,77,0.0,4.6,3,Clouds generally forming or developing
2025-03-20,02:00:00,Selangor,Petaling Jaya,3.1073,101.6067,25.8,92,0.0,1.5,3,Clouds generally forming or developing
2025-03-20,02:00:00,Perak,Teluk Intan,4.0259,101.0213,25.0,90,0.0,5.9,80,"Rain shower(s), slight"
2025-03-20,02:00:00,Sarawak,Kuching,1.5397,110.3542,25.0,96,0.3,3.3,80,"Rain shower(s), slight"
2025-03-20,02:00:00,Terengganu,Kuala Terengganu,5.3303,103.1408,25.0,88,0.0,3.1,3,Clouds generally forming or developing
2025-03-20,02:00:00,Negeri Sembilan,Seremban,2.7297,101.9381,25.3,94,0.0,1.5,3,Clouds generally forming or developing
2025-03-20,02:00:00,Sabah,Kota Kinabalu,5.975,116.0725,26.7,92,0.0,5.7,3,Clouds generally forming or developing
2025-03-20,02:00:00,Perak,Taiping,4.85,100.7333,27.0,83,0.0,1.1,3,Clouds generally forming or developing
2025-03-20,02:00:00,Johor,Batu Pahat,1.85,102.93,24.5,97,4.4,2.5,63,"Rain, not freezing, continuous moderate at time of observation"
2025-03-20,02:00:00,Sarawak,Miri,4.4028,113.9933,26.1,93,0.0,17.1,3,Clouds generally forming or developing
2025-03-20,02:00:00,Johor,Kluang,2.0336,103.3194,23.9,98,1.5,1.8,63,"Rain, not freezing, continuous moderate at time of observation"
2025-03-20,02:00:00,Sarawak,Sibu,2.3,111.8167,25.0,97,2.2,0.4,63,"Rain, not freezing, continuous moderate at time of observation"
2025-03-20,02:00:00,Kelantan,Kota Bharu,6.1333,102.25,25.7,83,0.0,2.6,3,Clouds generally forming or developing
2025-03-20,02:00:00,Kedah,Sungai Petani,5.65,100.48,26.1,73,0.0,3.6,3,Clouds generally forming or developing
2025-03-20,02:00:00,Kedah,Alor Setar,6.1167,100.3667,25.9,73,0.0,4.1,3,Clouds generally forming or developing
2025-03-20,02:00:00,Johor,Johor Bahru,1.4556,103.7611,24.1,96,2.9,6.8,63,"Rain, not freezing, continuous moderate at time of observation"
2025-03-20,02:00:00,Sabah,Tawau,4.2448,117.8911,26.7,90,0.0,4.0,80,"Rain shower(s), slight"
2025-03-20,02:00:00,Selangor,Shah Alam,3.0833,101.5333,25.8,92,0.0,1.5,3,Clouds generally forming or developing
2025-03-20,02:00:00,Pulau Pinang,Bukit Mertajam,5.3631,100.4667,27.5,82,0.0,2.5,3,Clouds generally forming or developing
2025-03-20,02:00:00,Pahang,Kuantan,3.8167,103.3333,25.8,87,0.0,14.4,3,Clouds generally forming or developing
2025-03-20,02:00:00,Johor,Muar,2.05,102.56,25.2,95,0.4,5.8,61,"Rain, not freezing, continuous slight at time of observation"
2025-03-20,02:00:00,Labuan,Labuan,5.2803,115.2475,25.7,95,0.0,10.3,80,"Rain shower(s), slight"
2025-03-20,02:00:00,Putrajaya,Putrajaya,2.93,101.69,25.4,94,0.0,2.3,3,Clouds generally forming or developing
2025-03-20,02:00:00,Terengganu,Cukai,4.2332,103.4479,25.7,87,0.0,13.0,80,"Rain shower(s), slight"
2025-03-20,01:00:00,Selangor,Petaling Jaya,3.1073,101.6067,26.0,90,0.0,2.1,80,"Rain shower(s), slight"
2025-03-20,01:00:00,Terengganu,Kuala Terengganu,5.3303,103.1408,25.3,85,0.0,2.4,3,Clouds generally forming or developing
2025-03-20,01:00:00,Selangor,Shah Alam,3.0833,101.5333,26.0,90,0.0,2.1,80,"Rain shower(s), slight"
2025-03-20,01:00:00,Putrajaya,Putrajaya,2.93,101.69,25.6,90,0.0,4.1,3,Clouds generally forming or developing
2025-03-20,01:00:00,Sabah,Tawau,4.2448,117.8911,27.1,91,0.0,3.4,3,Clouds generally forming or developing
2025-03-20,01:00:00,Pahang,Kuantan,3.8167,103.3333,25.7,88,0.0,15.9,80,"Rain shower(s), slight"
2025-03-20,01:00:00,Perak,Ipoh,4.6,101.07,25.5,86,0.0,1.3,3,Clouds generally forming or developing
2025-03-20,01:00:00,Sarawak,Bintulu,3.17,113.03,26.5,90,0.0,6.4,95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation"
2025-03-20,01:00:00,Perak,Taiping,4.85,100.7333,26.8,80,0.0,4.3,3,Clouds generally forming or developing
2025-03-20,01:00:00,Labuan,Labuan,5.2803,115.2475,25.9,94,0.0,12.8,95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation"
2025-03-20,01:00:00,Johor,Johor Bahru,1.4556,103.7611,24.3,96,2.2,4.4,63,"Rain, not freezing, continuous moderate at time of observation"
2025-03-20,01:00:00,Kuala Lumpur,Kuala Lumpur,3.1478,101.6953,26.8,84,0.0,2.5,3,Clouds generally forming or developing
2025-03-20,01:00:00,Johor,Batu Pahat,1.85,102.93,24.3,97,2.0,2.2,61,"Rain, not freezing, continuous slight at time of observation"
2025-03-20,01:00:00,Selangor,Klang,3.0333,101.45,26.0,91,0.0,4.3,3,Clouds generally forming or developing
2025-03-20,01:00:00,Kedah,Alor Setar,6.1167,100.3667,26.3,69,0.0,4.4,3,Clouds generally forming or developing
2025-03-20,01:00:00,Pulau Pinang,Bukit Mertajam,5.3631,100.4667,27.7,76,0.0,3.1,3,Clouds generally forming or developing
2025-03-20,01:00:00,Sarawak,Sibu,2.3,111.8167,24.9,97,0.9,1.4,81,"Rain shower(s), moderate or heavy"
2025-03-20,01:00:00,Sabah,Kota Kinabalu,5.975,116.0725,26.8,90,0.0,8.6,3,Clouds generally forming or developing
2025-03-20,01:00:00,Sabah,Sandakan,5.8388,118.1173,25.4,96,0.0,4.2,95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation"
2025-03-20,01:00:00,Johor,Muar,2.05,102.56,25.2,94,0.2,7.2,61,"Rain, not freezing, continuous slight at time of observation"
2025-03-20,01:00:00,Perlis,Kangar,6.4333,100.2,26.6,72,0.0,3.4,3,Clouds generally forming or developing
2025-03-20,01:00:00,Sarawak,Kuching,1.5397,110.3542,25.2,95,0.2,2.4,95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation"
2025-03-20,01:00:00,Perak,Teluk Intan,4.0259,101.0213,25.3,87,0.0,4.4,80,"Rain shower(s), slight"
2025-03-20,01:00:00,Sarawak,Miri,4.4028,113.9933,26.5,90,0.0,18.1,80,"Rain shower(s), slight"
2025-03-20,01:00:00,Pulau Pinang,George Town,5.4145,100.3292,28.4,77,0.0,6.0,3,Clouds generally forming or developing
2025-03-20,01:00:00,Negeri Sembilan,Seremban,2.7297,101.9381,25.6,90,0.0,3.1,3,Clouds generally forming or developing
2025-03-20,01:00:00,Pahang,Kuala Lipis,4.184,102.042,25.2,86,0.0,0.4,3,Clouds generally forming or developing
2025-03-20,01:00:00,Kedah,Sungai Petani,5.65,100.48,26.7,69,0.0,5.2,3,Clouds generally forming or developing
2025-03-20,01:00:00,Johor,Kluang,2.0336,103.3194,24.1,98,1.3,1.1,81,"Rain shower(s), moderate or heavy"
2025-03-20,01:00:00,Pulau Pinang,Butterworth,5.3992,100.3639,28.5,77,0.0,6.0,3,Clouds generally forming or developing
2025-03-20,01:00:00,Kelantan,Kota Bharu,6.1333,102.25,26.2,79,0.0,4.6,3,Clouds generally forming or developing
2025-03-20,01:00:00,Terengganu,Cukai,4.2332,103.4479,25.7,87,0.0,11.2,80,"Rain shower(s), slight"
2025-03-20,00:00:00,Sabah,Sandakan,5.8388,118.1173,25.5,95,0.0,4.5,95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation"
2025-03-20,00:00:00,Terengganu,Cukai,4.2332,103.4479,25.8,86,0.0,12.6,80,"Rain shower(s), slight"
2025-03-20,00:00:00,Pulau Pinang,Bukit Mertajam,5.3631,100.4667,28.4,70,0.0,3.3,3,Clouds generally forming or developing
2025-03-20,00:00:00,Johor,Batu Pahat,1.85,102.93,24.4,97,1.3,1.8,61,"Rain, not freezing, continuous slight at time of observation"
2025-03-20,00:00:00,Pulau Pinang,Butterworth,5.3992,100.3639,28.8,74,0.0,7.4,3,Clouds generally forming or developing
2025-03-20,00:00:00,Kuala Lumpur,Kuala Lumpur,3.1478,101.6953,27.4,80,0.0,3.3,3,Clouds generally forming or developing
2025-03-20,00:00:00,Labuan,Labuan,5.2803,115.2475,26.0,93,0.0,12.6,95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation"
2025-03-20,00:00:00,Perak,Teluk Intan,4.0259,101.0213,26.4,87,0.0,7.9,81,"Rain shower(s), moderate or heavy"
