date,time,Coal,Gas,CoGen,Oil,Hydro,Solar
2026-02-09,00:00:00,9231,7368,34,0,394,0
2026-02-09,00:10:00,9209,7331,49,0,248,0
2026-02-09,00:20:00,9209,7192,50,0,266,0
2026-02-09,00:30:00,9217,7079,52,0,196,0
2026-02-09,00:40:00,9216,6903,46,0,193,0
2026-02-09,00:50:00,9211,6836,48,0,217,0
2026-02-09,01:00:00,9202,6732,47,0,196,0
2026-02-09,01:10:00,9223,6531,47,0,195,0
2026-02-09,01:20:00,9218,6452,48,0,197,0
2026-02-09,01:30:00,9210,6305,44,0,197,0
2026-02-09,01:40:00,9217,6204,45,0,218,0
2026-02-09,01:50:00,9203,6260,35,0,244,0
2026-02-09,02:00:00,9222,6027,45,0,208,0
2026-02-09,02:10:00,9211,5938,43,0,198,0
2026-02-09,02:20:00,9214,5875,44,0,194,0
2026-02-09,02:30:00,9196,5815,34,0,195,0
2026-02-09,02:40:00,9224,5590,48,0,222,0
2026-02-09,02:50:00,9216,5522,48,0,230,0
2026-02-09,03:00:00,9208,5491,46,0,201,0
2026-02-09,03:10:00,9233,5316,48,0,201,0
2026-02-09,03:20:00,9212,5300,49,0,204,0
2026-02-09,03:30:00,9203,5298,36,0,204,0
2026-02-09,03:40:00,9221,5234,42,0,204,0
2026-02-09,03:50:00,9207,5151,27,0,234,0
2026-02-09,04:00:00,9209,5089,38,0,231,0
2026-02-09,04:10:00,9203,5071,26,0,231,0
2026-02-09,04:20:00,9219,5021,32,0,232,0
2026-02-09,04:30:00,9215,4920,26,0,199,0
2026-02-09,04:40:00,9211,4963,-15,0,199,0
2026-02-09,04:50:00,9200,4964,12,0,201,0
2026-02-09,05:00:00,9216,4890,-11,0,197,0
2026-02-09,05:10:00,9208,4928,-13,0,198,0
2026-02-09,05:20:00,9219,4950,-17,0,199,0
2026-02-09,05:30:00,9217,4988,-23,0,216,0
2026-02-09,05:40:00,9209,4997,11,0,243,0
2026-02-09,05:50:00,9214,5138,-5,0,204,0
2026-02-09,06:00:00,9215,5210,32,0,208,0
2026-02-09,06:10:00,9216,5384,29,0,263,0
2026-02-09,06:20:00,9212,5601,0,0,203,0
2026-02-09,06:30:00,9221,5602,-12,0,205,0
2026-02-09,06:40:00,9218,5652,27,0,216,0
2026-02-09,06:50:00,9216,5613,1,0,205,0
2026-02-09,07:00:00,9202,5539,28,0,201,0
2026-02-09,07:10:00,9214,5612,30,0,208,0
2026-02-09,07:20:00,9220,5609,38,0,206,1
2026-02-09,07:30:00,9203,5566,32,0,206,3
2026-02-09,07:40:00,9225,5619,41,0,216,12
2026-02-09,07:50:00,9208,5632,25,0,277,41
2026-02-09,08:00:00,9222,5874,25,0,214,73
2026-02-09,08:10:00,9207,6255,34,0,297,128
2026-02-09,08:20:00,9233,6396,-10,0,214,197
2026-02-09,08:30:00,9208,6479,-11,0,227,271
2026-02-09,08:40:00,9222,6649,24,0,201,371
2026-02-09,08:50:00,9207,6588,21,0,191,488
2026-02-09,09:00:00,9222,6460,21,0,198,580
2026-02-09,09:10:00,9212,6602,32,0,201,643
2026-02-09,09:20:00,9220,6605,-24,0,204,704
2026-02-09,09:30:00,9207,6488,14,0,196,803
2026-02-09,09:40:00,9224,6406,31,0,196,922
2026-02-09,09:50:00,9220,6436,21,0,197,941
2026-02-09,10:00:00,9217,6415,30,0,211,1007
2026-02-09,10:10:00,9220,6454,2,0,199,1044
2026-02-09,10:20:00,9239,6363,-12,0,202,1066
2026-02-09,10:30:00,9192,6327,17,0,195,1190
2026-02-09,10:40:00,9228,6230,-11,0,197,1315
2026-02-09,10:50:00,9218,6170,23,0,193,1307
2026-02-09,11:00:00,9223,6057,-5,0,192,1355
2026-02-09,11:10:00,9216,6078,33,0,197,1402
2026-02-09,11:20:00,9218,6026,30,0,216,1429
2026-02-09,11:30:00,9200,5984,-16,0,224,1463
2026-02-09,11:40:00,9217,5920,31,0,221,1512
2026-02-09,11:50:00,9216,5811,33,0,248,1519
2026-02-09,12:00:00,9184,5615,28,0,189,1563
2026-02-09,12:10:00,9234,5436,36,0,196,1600
2026-02-09,12:20:00,9218,5440,27,0,204,1563
2026-02-09,12:30:00,9208,5324,30,0,192,1657
2026-02-09,12:40:00,9215,5164,25,0,230,1651
2026-02-09,12:50:00,9217,5159,40,0,199,1694
2026-02-09,13:00:00,9217,5138,47,0,196,1654
2026-02-09,13:10:00,9207,5206,50,0,200,1711
2026-02-09,13:20:00,9222,5203,47,0,295,1716
2026-02-09,13:30:00,9216,5315,53,0,315,1635
