date,time,Coal,Gas,CoGen,Oil,Hydro,Solar
2026-02-23,00:00:00,10309,6227,59,0,167,0
2026-02-23,00:10:00,10301,6096,65,0,167,0
2026-02-23,00:20:00,10318,5935,39,0,170,1
2026-02-23,00:30:00,10310,5838,11,0,169,1
2026-02-23,00:40:00,10306,5672,43,0,168,1
2026-02-23,00:50:00,10296,5564,43,0,168,1
2026-02-23,01:00:00,10321,5341,48,0,167,1
2026-02-23,01:10:00,10322,5333,30,0,167,0
2026-02-23,01:20:00,10296,5128,23,0,168,1
2026-02-23,01:30:00,10314,5016,48,0,194,0
2026-02-23,01:40:00,10320,4964,37,0,168,0
2026-02-23,01:50:00,10302,4781,41,0,168,1
2026-02-23,02:00:00,10230,4791,51,0,172,0
2026-02-23,02:10:00,10229,4760,40,0,170,0
2026-02-23,02:20:00,10166,4603,38,0,249,1
2026-02-23,02:30:00,10148,4586,40,0,185,1
2026-02-23,02:40:00,10147,4508,33,0,171,1
2026-02-23,02:50:00,10069,4510,42,0,185,0
2026-02-23,03:00:00,10006,4504,23,0,169,1
2026-02-23,03:10:00,9951,4482,50,0,168,1
2026-02-23,03:20:00,9914,4472,37,0,169,1
2026-02-23,03:30:00,9636,4475,44,0,247,1
2026-02-23,03:40:00,9590,4495,42,0,248,1
2026-02-23,03:50:00,9557,4470,50,0,247,0
2026-02-23,04:00:00,9558,4465,42,0,226,1
2026-02-23,04:10:00,9543,4462,60,0,246,1
2026-02-23,04:20:00,9554,4472,42,0,247,1
2026-02-23,04:30:00,9549,4464,44,0,245,1
2026-02-23,04:40:00,9563,4487,58,0,245,1
2026-02-23,04:50:00,9596,4497,27,0,246,1
2026-02-23,05:00:00,9583,4482,43,0,249,0
2026-02-23,05:10:00,9630,4509,41,0,357,0
2026-02-23,05:20:00,9798,4448,36,0,310,1
2026-02-23,05:30:00,9920,4398,47,0,245,1
2026-02-23,05:40:00,10019,4421,41,0,168,0
2026-02-23,05:50:00,10050,4353,73,0,165,1
2026-02-23,06:00:00,10049,4419,57,0,166,0
2026-02-23,06:10:00,10045,4519,40,0,248,1
2026-02-23,06:20:00,10072,4543,41,0,218,0
2026-02-23,06:30:00,10087,4515,28,0,207,0
2026-02-23,06:40:00,10092,4514,49,0,183,0
2026-02-23,06:50:00,10107,4485,41,0,166,1
2026-02-23,07:00:00,10113,4397,34,0,181,0
2026-02-23,07:10:00,10114,4445,54,0,187,1
2026-02-23,07:20:00,10120,4451,63,0,246,0
2026-02-23,07:30:00,10237,4446,47,0,183,2
2026-02-23,07:40:00,10255,4447,55,0,200,14
2026-02-23,07:50:00,10257,4532,44,0,229,58
2026-02-23,08:00:00,10383,4670,55,0,179,100
2026-02-23,08:10:00,10433,4911,46,0,233,160
2026-02-23,08:20:00,10410,4990,54,0,247,233
2026-02-23,08:30:00,10405,5224,70,0,178,304
2026-02-23,08:40:00,10403,5283,46,0,208,396
2026-02-23,08:50:00,10409,5304,44,0,225,495
2026-02-23,09:00:00,10401,5384,63,0,166,582
2026-02-23,09:10:00,10415,5440,40,0,166,661
2026-02-23,09:20:00,10412,5451,17,0,167,728
2026-02-23,09:30:00,10420,5310,70,0,167,781
2026-02-23,09:40:00,10407,5308,70,0,169,834
2026-02-23,09:50:00,10409,5236,60,0,168,897
