date,time,Coal,Gas,CoGen,Oil,Hydro,Solar
2026-03-31,00:00:00,9658,8527,-8,0,408,1
2026-03-31,00:10:00,9665,8297,18,0,411,1
2026-03-31,00:20:00,9647,8229,2,0,407,1
2026-03-31,00:30:00,9658,8260,39,0,179,1
2026-03-31,00:40:00,9688,8199,28,0,161,1
2026-03-31,00:50:00,9681,8125,38,0,160,1
2026-03-31,01:00:00,9683,7937,27,0,163,1
2026-03-31,01:10:00,9660,7863,23,0,160,1
2026-03-31,01:20:00,9686,7697,30,0,161,1
2026-03-31,01:30:00,9678,7634,21,0,163,1
2026-03-31,01:40:00,9674,7558,7,0,161,1
2026-03-31,01:50:00,9679,7458,12,0,160,1
2026-03-31,02:00:00,9673,7294,5,0,162,1
2026-03-31,02:10:00,9680,7268,4,0,162,1
2026-03-31,02:20:00,9667,7064,2,0,162,1
2026-03-31,02:30:00,9683,7046,7,0,162,1
2026-03-31,02:40:00,9657,6923,-11,0,162,1
2026-03-31,02:50:00,9681,6786,4,0,161,1
2026-03-31,03:00:00,9670,6609,33,0,162,1
2026-03-31,03:10:00,9678,6617,22,0,162,1
2026-03-31,03:20:00,9680,6498,4,0,161,1
2026-03-31,03:30:00,9664,6416,-21,0,162,1
2026-03-31,03:40:00,9676,6342,-3,0,184,1
2026-03-31,03:50:00,9656,6330,-2,0,182,1
2026-03-31,04:00:00,9695,6226,-4,0,157,0
2026-03-31,04:10:00,9664,6216,1,0,164,0
2026-03-31,04:20:00,9690,6211,-5,0,162,-1
2026-03-31,04:30:00,9675,6127,-3,0,162,0
2026-03-31,04:40:00,9673,6025,-15,0,162,1
2026-03-31,04:50:00,9681,5957,3,0,230,1
2026-03-31,05:00:00,9677,5918,3,0,227,1
2026-03-31,05:10:00,9682,5938,11,0,230,1
2026-03-31,05:20:00,9668,6022,7,0,227,1
2026-03-31,05:30:00,9696,6002,0,0,227,1
2026-03-31,05:40:00,9663,6049,15,0,227,1
2026-03-31,05:50:00,9689,6115,32,0,225,1
2026-03-31,06:00:00,9718,6140,21,0,226,1
2026-03-31,06:10:00,9753,6195,20,0,228,1
2026-03-31,06:20:00,9747,6209,26,0,229,1
2026-03-31,06:30:00,9821,6165,17,0,227,1
2026-03-31,06:40:00,9774,6236,1,0,226,1
2026-03-31,06:50:00,9804,6150,15,0,227,1
2026-03-31,07:00:00,9761,6130,-4,0,227,0
2026-03-31,07:10:00,9783,6145,3,0,226,1
2026-03-31,07:20:00,9809,6088,3,0,223,2
2026-03-31,07:30:00,9812,5949,-21,0,217,17
2026-03-31,07:40:00,9841,5934,18,0,219,49
2026-03-31,07:50:00,9861,5845,0,0,280,78
2026-03-31,08:00:00,9840,5972,39,0,221,122
2026-03-31,08:10:00,9839,6416,25,0,222,162
2026-03-31,08:20:00,9832,6498,37,0,222,215
2026-03-31,08:30:00,9820,6714,26,0,223,265
2026-03-31,08:40:00,9854,6881,38,0,223,328
2026-03-31,08:50:00,9856,7010,24,0,151,418
2026-03-31,09:00:00,9855,7014,36,0,223,475
2026-03-31,09:10:00,9899,7156,37,0,156,572
2026-03-31,09:20:00,9898,7191,38,0,155,672
2026-03-31,09:30:00,9864,7145,34,0,152,772
2026-03-31,09:40:00,9811,7291,35,0,154,792
2026-03-31,09:50:00,9813,7248,22,0,157,866
2026-03-31,10:00:00,9838,7162,26,0,151,951
2026-03-31,10:10:00,9879,7054,33,0,170,1074
2026-03-31,10:20:00,9881,7031,24,0,169,1114
2026-03-31,10:30:00,9898,6996,35,0,171,1118
2026-03-31,10:40:00,9943,6901,28,0,149,1172
2026-03-31,10:50:00,9920,6910,32,0,155,1211
2026-03-31,11:00:00,9963,6858,30,0,152,1239
2026-03-31,11:10:00,9989,6868,15,0,155,1219
2026-03-31,11:20:00,9964,6930,7,0,154,1268
2026-03-31,11:30:00,9933,7013,1,0,150,1281
2026-03-31,11:40:00,9922,7010,2,0,154,1392
2026-03-31,11:50:00,9958,6840,9,0,150,1382
2026-03-31,12:00:00,9984,6649,30,0,149,1423
2026-03-31,12:10:00,10011,6422,5,0,154,1367
2026-03-31,12:20:00,10022,6456,19,0,158,1337
2026-03-31,12:30:00,10041,6399,1,0,149,1486
2026-03-31,12:40:00,10032,6265,5,0,187,1544
2026-03-31,12:50:00,10081,6252,17,0,147,1507
2026-03-31,13:00:00,10084,6231,23,0,148,1544
2026-03-31,13:10:00,10090,6453,20,0,170,1493
2026-03-31,13:20:00,10091,6842,2,0,152,1403
2026-03-31,13:30:00,10116,6967,24,0,153,1396
2026-03-31,13:40:00,10137,7169,6,0,153,1366
2026-03-31,00:00:00,9658,8527,-8,0,408,1
2026-03-31,00:10:00,9665,8297,18,0,411,1
2026-03-31,00:20:00,9647,8229,2,0,407,1
2026-03-31,00:30:00,9658,8260,39,0,179,1
2026-03-31,00:40:00,9688,8199,28,0,161,1
2026-03-31,00:50:00,9681,8125,38,0,160,1
2026-03-31,01:00:00,9683,7937,27,0,163,1
2026-03-31,01:10:00,9660,7863,23,0,160,1
2026-03-31,01:20:00,9686,7697,30,0,161,1
2026-03-31,01:30:00,9678,7634,21,0,163,1
2026-03-31,01:40:00,9674,7558,7,0,161,1
2026-03-31,01:50:00,9679,7458,12,0,160,1
2026-03-31,02:00:00,9673,7294,5,0,162,1
2026-03-31,02:10:00,9680,7268,4,0,162,1
2026-03-31,02:20:00,9667,7064,2,0,162,1
2026-03-31,02:30:00,9683,7046,7,0,162,1
2026-03-31,02:40:00,9657,6923,-11,0,162,1
2026-03-31,02:50:00,9681,6786,4,0,161,1
2026-03-31,03:00:00,9670,6609,33,0,162,1
2026-03-31,03:10:00,9678,6617,22,0,162,1
2026-03-31,03:20:00,9680,6498,4,0,161,1
2026-03-31,03:30:00,9664,6416,-21,0,162,1
2026-03-31,03:40:00,9676,6342,-3,0,184,1
2026-03-31,03:50:00,9656,6330,-2,0,182,1
2026-03-31,04:00:00,9695,6226,-4,0,157,0
2026-03-31,04:10:00,9664,6216,1,0,164,0
2026-03-31,04:20:00,9690,6211,-5,0,162,-1
2026-03-31,04:30:00,9675,6127,-3,0,162,0
2026-03-31,04:40:00,9673,6025,-15,0,162,1
2026-03-31,04:50:00,9681,5957,3,0,230,1
2026-03-31,05:00:00,9677,5918,3,0,227,1
2026-03-31,05:10:00,9682,5938,11,0,230,1
2026-03-31,05:20:00,9668,6022,7,0,227,1
2026-03-31,05:30:00,9696,6002,0,0,227,1
2026-03-31,05:40:00,9663,6049,15,0,227,1
2026-03-31,05:50:00,9689,6115,32,0,225,1
2026-03-31,06:00:00,9718,6140,21,0,226,1
2026-03-31,06:10:00,9753,6195,20,0,228,1
2026-03-31,06:20:00,9747,6209,26,0,229,1
2026-03-31,06:30:00,9821,6165,17,0,227,1
2026-03-31,06:40:00,9774,6236,1,0,226,1
2026-03-31,06:50:00,9804,6150,15,0,227,1
2026-03-31,07:00:00,9761,6130,-4,0,227,0
2026-03-31,07:10:00,9783,6145,3,0,226,1
2026-03-31,07:20:00,9809,6088,3,0,223,2
2026-03-31,07:30:00,9812,5949,-21,0,217,17
2026-03-31,07:40:00,9841,5934,18,0,219,49
2026-03-31,07:50:00,9861,5845,0,0,280,78
2026-03-31,08:00:00,9840,5972,39,0,221,122
2026-03-31,08:10:00,9839,6416,25,0,222,162
2026-03-31,08:20:00,9832,6498,37,0,222,215
2026-03-31,08:30:00,9820,6714,26,0,223,265
2026-03-31,08:40:00,9854,6881,38,0,223,328
2026-03-31,08:50:00,9856,7010,24,0,151,418
2026-03-31,09:00:00,9855,7014,36,0,223,475
2026-03-31,09:10:00,9899,7156,37,0,156,572
2026-03-31,09:20:00,9898,7191,38,0,155,672
2026-03-31,09:30:00,9864,7145,34,0,152,772
2026-03-31,09:40:00,9811,7291,35,0,154,792
2026-03-31,09:50:00,9813,7248,22,0,157,866
2026-03-31,10:00:00,9838,7162,26,0,151,951
2026-03-31,10:10:00,9879,7054,33,0,170,1074
2026-03-31,10:20:00,9881,7031,24,0,169,1114
2026-03-31,10:30:00,9898,6996,35,0,171,1118
2026-03-31,10:40:00,9943,6901,28,0,149,1172
2026-03-31,10:50:00,9920,6910,32,0,155,1211
2026-03-31,11:00:00,9963,6858,30,0,152,1239
2026-03-31,11:10:00,9989,6868,15,0,155,1219
2026-03-31,11:20:00,9964,6930,7,0,154,1268
2026-03-31,11:30:00,9933,7013,1,0,150,1281
2026-03-31,11:40:00,9922,7010,2,0,154,1392
2026-03-31,11:50:00,9958,6840,9,0,150,1382
2026-03-31,12:00:00,9984,6649,30,0,149,1423
2026-03-31,12:10:00,10011,6422,5,0,154,1367
2026-03-31,12:20:00,10022,6456,19,0,158,1337
2026-03-31,12:30:00,10041,6399,1,0,149,1486
2026-03-31,12:40:00,10032,6265,5,0,187,1544
2026-03-31,12:50:00,10081,6252,17,0,147,1507
2026-03-31,13:00:00,10084,6231,23,0,148,1544
2026-03-31,13:10:00,10090,6453,20,0,170,1493
2026-03-31,13:20:00,10091,6842,2,0,152,1403
2026-03-31,13:30:00,10116,6967,24,0,153,1396
2026-03-31,13:40:00,10137,7169,6,0,153,1366
2026-03-31,13:50:00,10126,7315,4,0,205,1279
2026-03-31,14:00:00,10138,7538,9,0,205,1238
2026-03-31,14:10:00,10132,7685,4,0,236,1217
2026-03-31,14:20:00,10144,7842,7,0,199,1259
2026-03-31,14:30:00,10122,7924,4,0,198,1273
2026-03-31,14:40:00,10133,8073,-14,0,197,1265
2026-03-31,14:50:00,10123,8156,-18,0,207,1179
2026-03-31,15:00:00,10134,8246,12,0,218,1092
2026-03-31,15:10:00,10142,8377,35,0,235,1060
2026-03-31,15:20:00,10149,8511,33,0,310,979
2026-03-31,15:30:00,10118,8671,31,0,492,807
