date,time,Coal,Gas,CoGen,Oil,Hydro,Solar
2025-08-06,01:30:00,10312,5349,35,0,1011,-1
2025-08-06,01:40:00,10346,5162,48,0,1037,0
2025-08-06,01:50:00,10324,5111,23,0,1023,0
2025-08-06,02:00:00,10321,4972,20,0,1004,0
2025-08-06,02:10:00,10324,4880,39,0,1020,0
2025-08-06,02:20:00,10341,4825,43,0,930,0
2025-08-06,02:30:00,10322,4869,43,0,910,0
2025-08-06,02:40:00,10349,4780,45,0,848,0
2025-08-06,02:50:00,10315,4772,44,0,821,0
2025-08-06,03:00:00,10327,4685,59,0,734,0
2025-08-06,03:10:00,10350,4758,46,0,634,0
2025-08-06,03:20:00,10328,4703,44,0,614,0
2025-08-06,03:30:00,10316,4690,28,0,613,0
2025-08-06,03:40:00,10310,4658,41,0,613,0
2025-08-06,03:50:00,10315,4638,6,0,612,0
2025-08-06,04:00:00,10191,4614,29,0,610,0
2025-08-06,04:10:00,9925,4804,11,0,637,0
2025-08-06,04:20:00,9794,4777,45,0,634,0
2025-08-06,04:30:00,9771,4832,42,0,650,0
2025-08-06,04:40:00,9768,4795,22,0,645,0
2025-08-06,04:50:00,9766,4751,20,0,661,-1
2025-08-06,05:00:00,9799,4729,2,0,626,0
2025-08-06,05:10:00,9860,4728,37,0,589,0
2025-08-06,05:20:00,9834,4723,34,0,597,0
2025-08-06,05:30:00,9875,4719,40,0,612,0
2025-08-06,05:40:00,9953,4728,52,0,614,0
2025-08-06,05:50:00,10005,4766,42,0,614,0
2025-08-06,06:00:00,10036,4725,41,0,616,0
2025-08-06,06:10:00,10060,4905,41,0,616,0
2025-08-06,06:20:00,10071,4827,41,0,617,0
2025-08-06,06:30:00,10105,4798,42,0,616,0
2025-08-06,06:40:00,10157,4744,41,0,616,1
2025-08-06,06:50:00,10184,4717,21,0,598,0
2025-08-06,07:00:00,10196,4636,27,0,572,0
2025-08-06,07:10:00,10187,4640,57,0,574,1
2025-08-06,07:20:00,10201,4606,33,0,500,4
2025-08-06,07:30:00,10179,4565,46,0,500,27
2025-08-06,07:40:00,10192,4683,39,0,504,58
2025-08-06,07:50:00,10204,4652,46,0,574,114
2025-08-06,08:00:00,10200,4746,19,0,603,188
2025-08-06,08:10:00,10183,4926,41,0,744,257
2025-08-06,08:20:00,10170,5104,48,0,795,325
2025-08-06,08:30:00,10190,5166,27,0,793,415
2025-08-06,08:40:00,10193,5290,40,0,834,477
2025-08-06,08:50:00,10203,5319,16,0,862,540
2025-08-06,09:00:00,10182,5454,26,0,861,601
2025-08-06,09:10:00,10204,5615,48,0,855,683
2025-08-06,09:20:00,10162,5661,27,0,855,723
2025-08-06,09:30:00,10292,5484,41,0,854,794
2025-08-06,09:40:00,10330,5370,57,0,834,868
2025-08-06,09:50:00,10350,5408,55,0,833,937
2025-08-06,10:00:00,10346,5530,47,0,834,927
2025-08-06,10:10:00,10331,5654,52,0,934,926
2025-08-06,10:20:00,10329,5805,48,0,932,992
2025-08-06,10:30:00,10346,5870,59,0,834,999
2025-08-06,10:40:00,10340,5965,15,0,832,1056
2025-08-06,10:50:00,10330,6096,27,0,833,947
2025-08-06,11:00:00,10330,5926,44,0,833,1062
2025-08-06,11:10:00,10339,5949,42,0,834,1002
2025-08-06,11:20:00,10343,5991,46,0,833,928
2025-08-06,11:30:00,10328,5900,43,0,833,1108
2025-08-06,11:40:00,10325,5895,40,0,835,1046
2025-08-06,11:50:00,10328,5792,47,0,834,1066
2025-08-06,12:00:00,10331,5448,43,0,834,1130
2025-08-06,12:10:00,10327,5223,56,0,834,1266
2025-08-06,12:20:00,10328,5087,55,0,833,1272
2025-08-06,12:30:00,10340,5137,32,0,835,1195
2025-08-06,12:40:00,10297,5360,7,0,833,1074
2025-08-06,12:50:00,10279,5087,39,0,790,1220
2025-08-06,13:00:00,10297,5217,38,0,791,1181
2025-08-06,13:10:00,10279,5278,22,0,791,1121
2025-08-06,13:20:00,10273,5441,32,0,788,1134
2025-08-06,13:30:00,10299,5548,2,0,791,1072
2025-08-06,13:40:00,10286,5652,43,0,831,1075
2025-08-06,13:50:00,10284,5654,42,0,832,1119
2025-08-06,14:00:00,10295,5686,15,0,834,1151
2025-08-06,14:10:00,10286,5836,35,0,834,1165
2025-08-06,14:20:00,10237,6113,46,0,836,1077
2025-08-06,14:30:00,10211,6414,24,0,832,966
2025-08-06,14:40:00,10188,6625,41,0,858,996
2025-08-06,14:50:00,10148,6617,13,0,859,986
2025-08-06,15:00:00,10090,6927,5,0,921,849
2025-08-06,15:10:00,10051,7021,7,0,934,738
2025-08-06,15:20:00,10008,7159,15,0,955,741
2025-08-06,15:30:00,10012,7124,43,0,1055,756
2025-08-06,15:40:00,9979,7336,43,0,1058,657
2025-08-06,15:50:00,9959,7468,45,0,1039,601
2025-08-06,16:00:00,9928,7544,43,0,1138,610
2025-08-06,16:10:00,9943,7576,46,0,1089,568
2025-08-06,16:20:00,9958,7630,44,0,1090,622
2025-08-06,16:30:00,9935,7645,40,0,1103,691
2025-08-06,16:40:00,9929,7652,42,0,1098,662
2025-08-06,16:50:00,9954,7677,15,0,1142,532
2025-08-06,17:00:00,9943,7585,43,0,1085,541
2025-08-06,17:10:00,9953,7373,28,0,1100,504
2025-08-06,17:20:00,9934,7349,38,0,1102,437
2025-08-06,17:30:00,9939,7296,43,0,992,427
2025-08-06,17:40:00,9943,7157,28,0,985,395
2025-08-06,17:50:00,9943,7227,43,0,929,264
2025-08-06,18:00:00,9953,7138,45,0,894,207
2025-08-06,18:10:00,9941,7004,52,0,905,181
2025-08-06,18:20:00,9949,7019,44,0,892,159
2025-08-06,18:30:00,9994,7071,44,0,894,125
2025-08-06,18:40:00,9987,7166,45,0,891,86
2025-08-06,18:50:00,9943,7299,32,0,894,57
2025-08-06,19:00:00,9961,7459,41,0,895,31
2025-08-06,19:10:00,9962,7541,41,0,1070,15
