date,time,Coal,Gas,CoGen,Oil,Hydro,Solar
2024-06-07,00:00:00,9637,6683,-23,0,652,0
2024-06-07,00:10:00,9645,6477,-20,0,646,0
2024-06-07,00:20:00,9646,6315,-25,0,644,1
2024-06-07,00:30:00,9648,6232,-25,0,646,1
2024-06-07,00:40:00,9647,6143,-13,0,642,1
2024-06-07,00:00:00,9637,6683,-23,0,652,0
2024-06-07,00:10:00,9645,6477,-20,0,646,0
2024-06-07,00:20:00,9646,6315,-25,0,644,1
2024-06-07,00:30:00,9648,6232,-25,0,646,1
2024-06-07,00:40:00,9647,6143,-13,0,642,1
2024-06-07,00:50:00,9631,6058,-16,0,643,1
2024-06-07,01:00:00,9648,5858,-14,0,656,1
2024-06-07,01:10:00,9639,5673,-16,0,658,0
2024-06-07,01:20:00,9642,5480,-5,0,659,0
2024-06-07,01:30:00,9637,5460,-5,0,651,1
2024-06-07,00:00:00,9637,6683,-23,0,652,0
2024-06-07,00:10:00,9645,6477,-20,0,646,0
2024-06-07,00:20:00,9646,6315,-25,0,644,1
2024-06-07,00:30:00,9648,6232,-25,0,646,1
2024-06-07,00:40:00,9647,6143,-13,0,642,1
2024-06-07,00:50:00,9631,6058,-16,0,643,1
2024-06-07,01:00:00,9648,5858,-14,0,656,1
2024-06-07,01:10:00,9639,5673,-16,0,658,0
2024-06-07,01:20:00,9642,5480,-5,0,659,0
2024-06-07,01:30:00,9637,5460,-5,0,651,1
2024-06-07,01:40:00,9639,5381,-21,0,670,0
2024-06-07,01:50:00,9641,5240,-36,0,669,1
2024-06-07,02:00:00,9630,5112,-31,0,638,1
2024-06-07,02:10:00,9541,5186,-30,0,646,1
2024-06-07,02:20:00,9437,5217,-25,0,651,1
2024-06-07,02:30:00,9372,5242,-17,0,650,1
2024-06-07,02:40:00,9398,5103,-14,0,651,1
2024-06-07,00:00:00,9637,6683,-23,0,652,0
2024-06-07,00:10:00,9645,6477,-20,0,646,0
2024-06-07,00:20:00,9646,6315,-25,0,644,1
2024-06-07,00:30:00,9648,6232,-25,0,646,1
2024-06-07,00:40:00,9647,6143,-13,0,642,1
2024-06-07,00:50:00,9631,6058,-16,0,643,1
2024-06-07,01:00:00,9648,5858,-14,0,656,1
2024-06-07,01:10:00,9639,5673,-16,0,658,0
2024-06-07,01:20:00,9642,5480,-5,0,659,0
2024-06-07,01:30:00,9637,5460,-5,0,651,1
